,num_peaks,signal_entropy,naming_orig,"value__agg_autocorrelation__f_agg_""var""__maxlag_40",value__approximate_entropy__m_2__r_0.1,value__ar_coefficient__coeff_7__k_10,value__autocorrelation__lag_7,value__benford_correlation,value__count_below_mean,"value__fft_aggregated__aggtype_""variance""","value__fft_coefficient__attr_""abs""__coeff_61","value__fft_coefficient__attr_""abs""__coeff_96","value__fft_coefficient__attr_""angle""__coeff_54","value__fft_coefficient__attr_""angle""__coeff_86","value__fft_coefficient__attr_""angle""__coeff_98","value__fft_coefficient__attr_""imag""__coeff_7","value__fft_coefficient__attr_""real""__coeff_96",value__fourier_entropy__bins_10,value__fourier_entropy__bins_100,value__length,value__number_cwt_peaks__n_1,value__number_cwt_peaks__n_5,value__number_peaks__n_10,value__number_peaks__n_3,value__number_peaks__n_5,value__partial_autocorrelation__lag_7,value__range_count__max_1000000000000.0__min_0
122,196,6.172869202381247,mipt_alpha_109,0.022797759928525736,1.1561452478091816,0.28598969770518595,0.3904204835273382,0.9764137913120609,383.0,10017.802917052602,31343106.587003373,58855470.65038927,13.251062637408111,158.0597549518518,-85.59690880809762,35640500.55282055,58843098.792287216,0.5134956588866267,2.485621511274199,663.0,58.0,60.0,29.0,93.0,56.0,0.30112950031987207,663.0
123,179,5.959945249607418,mipt_alpha_11,0.011538147985891086,0.9312898792345283,0.2789066166620663,0.506589672369419,0.28081218966023885,314.0,11250.427734227258,35412899.255098745,305002737.81930375,14.143876292339582,-120.36235860155243,165.33246582405306,31244014.54640779,253979822.19126716,0.5847978477716074,2.61336815813404,671.0,51.0,58.0,31.0,81.0,52.0,0.2592782466442064,671.0
124,203,6.030129139883642,mipt_alpha_110,0.0196907923800689,0.9365675221889536,0.1889444002121512,0.2858385061261696,0.8863403779919353,355.0,11429.803615341792,17884862.583865397,202524833.92528218,-78.08922776397021,-126.79045376223472,33.83498884434951,52178132.44115858,199707864.68940032,0.43197144804877075,2.4267303141664005,670.0,52.0,52.0,28.0,92.0,63.0,0.19727857626162212,670.0
125,203,6.004998665288037,mipt_alpha_111,0.01945337159510656,0.9130609679657713,0.2706951167606935,0.3201208219950121,0.35443955098806035,353.0,11864.474612162721,41880902.462860584,368990548.7293018,-20.048242070083063,-24.40355480749182,-143.9322537446439,72009210.85540017,316522226.3612778,0.32513963502578147,2.409205649412535,671.0,55.0,57.0,28.0,97.0,60.0,0.2828614967969592,671.0
126,206,6.129471136740696,mipt_alpha_112,0.02787686579712833,1.135120415015522,0.3592356804379384,0.4033068933367484,0.948651181447783,346.0,10740.48461378449,17235133.865342062,28981959.066653986,58.9012547399775,-165.7688780827822,-136.27121720616222,50560127.45421432,28716931.71481035,0.3903383211807758,2.2381424557103533,663.0,56.0,63.0,26.0,90.0,66.0,0.360901904131935,663.0
127,203,6.05378224124262,mipt_alpha_113,0.03875312134725649,0.9714297852317966,0.2839962495545091,0.3729200754327895,0.8892805577734347,352.0,11300.767366753185,63035887.30126646,678641648.842703,-52.93766198917415,51.689525305009674,51.11664229836191,65852547.910041586,561812660.3291614,0.27348880047068863,2.121343157844943,671.0,49.0,65.0,29.0,93.0,65.0,0.2947930516170717,671.0
128,197,6.024538272327645,mipt_alpha_114,0.021330101021617524,0.9294199460566839,0.25982011126229804,0.34115473760571113,0.7650294333357441,357.0,10961.698208214731,4910000.914895287,275126918.4004031,138.44643415655864,-97.56114378037685,143.01799514735947,7847284.233235847,196830176.18090054,0.44318059882346683,2.4201252451900404,671.0,63.0,67.0,30.0,91.0,58.0,0.25908496829733835,671.0
129,196,6.042845852824286,mipt_alpha_115,0.024656040250509714,0.9649216705316057,0.37961501358641314,0.48103186500356426,0.9347230022846583,364.0,11343.609903361676,26496365.818849053,219619228.37953275,56.08423276290503,135.70400735764582,44.737452811941544,38861511.80172345,217129827.4850568,0.43580080816829564,2.3675296334369587,670.0,54.0,60.0,29.0,92.0,62.0,0.37345578989801514,670.0
130,207,6.0264573644224715,mipt_alpha_116,0.006834350638730546,0.9759376821458048,0.1952950766423952,0.4540565459490672,0.9365757957870445,355.0,11646.698307361028,29731905.28145996,113916592.8757062,-100.9474406724817,20.98186195095798,-27.796762923308073,87897591.91982076,87565597.44724286,0.35259937382333906,2.2514224249619423,671.0,53.0,58.0,32.0,91.0,56.0,0.1934425820317659,671.0
131,207,6.157615088183805,mipt_alpha_117,0.011445500928261793,1.0254256244831153,0.2634011426335803,0.2902720792295815,0.9224541648242021,370.0,11271.10859603516,26363520.029970743,181342405.52369022,91.67618388327347,5.135555820529207,22.810858316579612,72668823.52544841,181320140.41375864,0.9711815861645076,2.970878420565946,670.0,60.0,75.0,34.0,95.0,64.0,0.2605379042839063,670.0
132,122,5.4880251044708315,mipt_alpha_118,0.024387195229680407,0.65871396792887,0.24774156754346843,0.2816675492728549,0.8289998454301725,221.0,4318.978974336797,53032085.186046705,30866842.689885903,53.270083453732624,117.42555642225744,-41.75727187107231,1612550.2242195015,-20346623.87859359,0.6654368548690599,2.7601383380971316,418.0,37.0,36.0,17.0,55.0,36.0,0.24512044124634055,418.0
133,201,6.03188032660086,mipt_alpha_119,0.018838484559991424,1.0676489206404627,0.34865194505281594,0.5202073627881825,0.9490653328098929,379.0,11269.120068044336,33600614.54737818,439746065.6416316,1.7283545559479185,-5.324443477243549,47.40222817850417,190997106.0470819,376545250.31539166,0.44556210309890565,2.3755664712903224,671.0,55.0,61.0,30.0,90.0,62.0,0.35325858220698814,671.0
134,126,5.660282401760039,mipt_alpha_12,0.018696277976694924,0.879187202394812,0.3547730400678302,0.4176963727313519,0.9672876262670045,243.0,4119.714766525214,33574933.69737452,11630109.719711974,-84.11299883637042,-115.01973289849546,-172.64647690129027,7531851.072151145,5167844.808883481,0.46892769449465366,2.387950375236139,412.0,38.0,43.0,19.0,57.0,36.0,0.3595225556247133,412.0
135,196,5.983804811847139,mipt_alpha_120,0.03591803228675079,0.9934125205026172,0.3928745256498002,0.4877933229103682,0.6282314232733969,332.0,11604.053405483586,57965312.141521744,554628016.1330158,-6.418503859147174,-72.06652008639892,58.55544868964303,106403590.67408812,448605065.82230663,0.30770288635543086,2.1399681273385585,671.0,45.0,53.0,32.0,100.0,59.0,0.3826344121579706,671.0
136,208,6.053159832054482,mipt_alpha_121,0.019301391470505184,0.9104751671986397,0.28166155952661215,0.30671976842364695,0.6157911592249605,349.0,11499.08122498152,15284028.017583929,310729376.09889394,-163.9492946922801,-14.04687574819915,133.41608310512495,24965235.55933344,244508037.68807292,0.367825950907096,2.385337477386055,671.0,59.0,63.0,37.0,95.0,58.0,0.27878809816285555,671.0
137,199,6.037412523903084,mipt_alpha_122,0.017619052467872785,0.965799353428408,0.25064383814642976,0.2741121658995284,0.4772253075128825,356.0,11002.0440672462,50084402.583182015,343627356.4927259,36.92105658810593,-88.38138911663027,19.22948851110746,40845842.03668447,281899053.9604854,0.4067712175533097,2.411921339831936,671.0,54.0,61.0,32.0,89.0,59.0,0.24108199620330198,671.0
138,194,6.056442522347627,mipt_alpha_123,0.01846842968903798,0.9523930979262136,0.2259667725520142,0.274492763521505,0.7222850896596653,380.0,10998.058191591183,63327488.15471877,350626380.0767507,15.33798470466235,-93.65986278617935,31.23320430654033,38842696.98124976,266303617.45815834,0.5411718378505632,2.547183795001787,671.0,56.0,70.0,30.0,93.0,61.0,0.22170385174519683,671.0
139,174,6.003606963676626,mipt_alpha_124,0.01642878976469893,0.8997566689461207,0.34471073145739234,0.5441326240336727,0.7454527119270455,349.0,11167.124283614252,30071224.96370893,311916741.84379727,46.43607590091473,-103.2637437510132,-35.18770282730899,72679067.22177352,230839060.83066636,0.3700361224936896,2.133863664062343,671.0,47.0,57.0,25.0,87.0,53.0,0.3491051299872503,671.0
140,167,5.932500988028699,mipt_alpha_125,0.029025727296448194,0.8728732130227872,0.22139612503500516,0.34446866123197595,0.7847946962720306,311.0,7864.324656347082,26455844.017508682,33785508.29721212,-30.585389999970054,-91.94186129371397,151.11537570900583,39140634.56042847,-28999817.0,0.39033832118077577,2.2739297911890795,576.0,53.0,61.0,25.0,82.0,57.0,0.22250507736743205,576.0
141,115,5.487309708533132,mipt_alpha_126,0.02210649128512175,0.817687691251356,0.39263813222569527,0.4923485082074304,0.9482889690978932,231.0,3752.5020455174945,41358537.93781881,26717514.80184313,-42.35685376858683,79.13663162479706,65.79473450715919,-21390102.661881983,-26571221.35645456,0.6591728913820522,2.619412757447539,396.0,37.0,40.0,18.0,52.0,36.0,0.36373853744292994,396.0
142,177,5.925336106032578,mipt_alpha_127,0.015594958948404425,0.9168735538509942,0.3765190516758087,0.5589565995751503,0.3578722516140603,328.0,11558.269611471324,12747036.980677277,327082983.70708394,-88.70577885995726,-18.17197621026715,-144.72594161723893,79379762.2119231,264808633.6155656,0.6384194460601583,2.6320216575445197,671.0,44.0,62.0,29.0,81.0,56.0,0.3379373443430146,671.0
143,187,5.965483029043174,mipt_alpha_128,0.05567769379866618,0.9109592323875493,0.3615201134687404,0.5083001344647202,0.733988970886932,334.0,11191.16592960674,52688173.644332945,845386454.4164135,-65.33350690805432,-155.19048911387415,46.75146201618723,76276291.4968969,712976859.9776427,0.24590145415382955,1.8590892456237498,671.0,52.0,65.0,27.0,93.0,64.0,0.3653156809670858,671.0
144,129,5.563963976646123,mipt_alpha_129,0.008096222502955105,0.7423306096204474,0.07846514134785726,0.280726468077807,0.9382264917560325,246.0,4850.348420372072,11884561.996725522,7152637.270409166,-78.50951785393171,-136.62386147087832,37.1024411792405,17070583.932071492,-6954599.907335361,0.871568405294561,2.9555587132837347,438.0,40.0,46.0,20.0,57.0,40.0,0.1031673412221004,438.0
145,190,6.017960710036407,mipt_alpha_13,0.035467631513622054,0.9688275996586837,0.4924249504421986,0.5408943173515155,0.8074781335617692,375.0,11015.054079590678,33064639.730883475,417229880.69496685,-16.217265110986258,-73.56572347772283,38.26131078023167,39719397.91911094,352620784.1874392,0.28017908122538127,2.140858551399854,671.0,51.0,51.0,29.0,97.0,61.0,0.4765120812264825,671.0
146,143,5.5262720648865695,mipt_alpha_130,0.007781274797036876,0.7574092859122841,0.06785764257610571,0.08735011921457253,0.9123346369231228,243.0,5068.748047572338,107088037.90090185,8901918.960854396,91.81555690627115,-123.78939630378004,52.27350910449534,23379621.951549828,8748645.80658451,1.1536300293697914,3.2723234552873057,426.0,47.0,48.0,22.0,57.0,32.0,0.05280775918132714,426.0
147,195,6.079496517839476,mipt_alpha_131,0.03798246222697692,1.0929715226864332,0.38348791005055766,0.5055110962660321,0.7572897317822664,352.0,10501.839146344097,14181086.870452711,134223152.26345834,31.30781333647921,-39.46990161731113,-57.00489283076263,31918132.30205289,132428530.82935515,0.3184493542710889,2.064875419199818,663.0,44.0,49.0,27.0,86.0,55.0,0.4060201978141386,663.0
148,198,5.925323603841759,mipt_alpha_132,0.023385794319094315,0.9029980795374266,0.15585351796430635,0.2525410778271649,-0.4132289751696373,340.0,11471.248234847548,83810736.52255698,500291645.45623165,12.741878643248143,-175.11662575001935,102.52256541661716,54426174.7913673,362631756.9801184,0.4067712175533097,2.262878566043289,671.0,59.0,62.0,31.0,90.0,59.0,0.15961701083101038,671.0
149,187,5.9611803193626915,mipt_alpha_133,0.04974020681189599,1.039590266518533,0.5362331091471512,0.6386587512409935,0.8688985323122781,356.0,10790.389857342541,43918699.04530255,623396454.3630884,-74.12790150491067,-94.18952537358919,41.10506239333609,113680942.67468698,494331083.9338192,0.18121382170440362,1.7601585845369947,671.0,46.0,48.0,32.0,97.0,59.0,0.5148624042164611,671.0
150,166,6.043226297680578,mipt_alpha_134,0.005648598881169917,0.8858945394304936,0.17001210798248906,0.5243733979579013,0.9072879772005457,316.0,11087.086307223894,12905622.726874214,80939423.1717431,-99.20243575386957,-126.75718038674133,1.7147793578541302,32455662.765165612,72934977.91626126,0.23515498623817152,1.7669072774171886,670.0,52.0,53.0,23.0,76.0,56.0,0.19682571102621008,670.0
151,196,5.997877430158278,mipt_alpha_135,0.01090195873797935,0.9563513386007605,0.18446277827178548,0.2420012255132491,0.9503173809137156,371.0,10861.024836887427,32714799.022627197,149970863.92495778,-33.16516935160777,-1.0121053321797746,-106.70727803956052,717668.4293090524,123806893.2626312,1.0085854204080973,3.0222403886309515,671.0,57.0,62.0,30.0,93.0,55.0,0.16509500900383875,671.0
152,189,6.14871139451541,mipt_alpha_136,0.026568048762238523,1.1316444150360878,0.2863402496092218,0.3514202370584046,0.9685761620467996,354.0,10363.58426875703,1957398.039109151,64058633.28499653,-155.39277615058305,80.55854948496044,-53.64935008353983,18907436.35211312,57437688.80589478,0.352599373823339,2.27298711340157,663.0,56.0,56.0,32.0,94.0,67.0,0.2926943913285137,663.0
153,167,5.972185626028667,mipt_alpha_137,0.004941652613711468,0.9311456648266354,0.24006881606394265,0.5519471363966314,0.724704229490355,326.0,11202.348159017476,12120437.625576831,181501827.0238407,172.3422546441789,-32.07272496770729,138.10388457069516,27206212.403020527,134832511.01144266,0.3439503989661991,2.045078120830921,671.0,57.0,60.0,25.0,80.0,51.0,0.23899890876509508,671.0
154,197,6.006175860077764,mipt_alpha_138,0.038012230070442,0.9974478525842017,0.46335796534439566,0.5818578482106983,0.7849946312409898,353.0,11245.109526163626,37925090.19316196,510195211.96579516,3.890984771786246,69.44055990994747,-16.802155973901137,85780511.6335882,434875644.07093716,0.5210399678268003,2.124563499042884,671.0,45.0,54.0,26.0,98.0,61.0,0.4383652128800059,671.0
155,194,6.001231971811194,mipt_alpha_139,0.07032447632654171,0.9942777226988051,0.43087156252085856,0.5485418589623874,0.6616654191524403,326.0,11039.520572912032,26324267.937205296,388399203.1954684,-106.19685937776119,-32.84562212233,-6.766401773721315,24935076.672755882,366459850.52977777,0.22636345757853585,1.644668205864554,670.0,45.0,52.0,32.0,92.0,61.0,0.4470669427001341,670.0
156,187,6.011353065486107,mipt_alpha_14,0.030623356976995742,0.9297032814208714,0.30917586921489737,0.3892037538767774,0.556132918594456,352.0,11363.54941989098,12506165.759518094,606766807.9898103,10.51805502548162,-29.410380294069146,78.67284994489042,103730666.7114031,500051046.38186073,0.36697272978502776,2.069513693052731,671.0,56.0,55.0,31.0,96.0,61.0,0.2919105279826911,671.0
157,182,5.932580755964501,mipt_alpha_140,0.03180072425406483,0.899462663789877,0.3195523599999811,0.3840213824156326,0.5961899859037298,319.0,9758.10514909928,17070919.9949114,22798513.640600808,140.0677002557066,72.68286412243957,56.19175478399087,39773761.697391614,-19080928.91636278,0.3332039310505411,2.280336528561047,627.0,56.0,58.0,26.0,91.0,60.0,0.30733202639933926,627.0
158,97,5.414110077223878,mipt_alpha_141,0.0492978722606317,0.7600343469053383,0.38888617795082503,0.46799472655246627,0.9716226931660478,200.0,2857.9464831125524,2201934.587973965,16154825.34459993,110.69887219395993,-42.92218187478551,170.10649881899786,1275572.9346474034,13060010.656861702,0.6491659139758165,2.6069506646636027,351.0,35.0,40.0,15.0,48.0,28.0,0.38132224847636836,351.0
159,199,6.0844737794777926,mipt_alpha_142,0.012197572332881513,0.9749746996231679,0.22926959103592948,0.3608199736097333,0.9626767437388823,351.0,11493.532352854289,26121913.68395243,197955393.43478134,-118.06463779038378,78.42953171802282,-0.9867483810833427,58387587.03933166,186946583.07289624,0.5922077942254624,2.6457183878119683,670.0,63.0,71.0,31.0,90.0,61.0,0.20692089615682513,670.0
160,195,6.096084039976734,mipt_alpha_143,0.02133375183886645,1.0633583195205345,0.3359955487694218,0.3976122073040503,0.946808034931997,377.0,11091.366527073085,25185909.899780855,284971338.42285013,106.44494353585652,7.557360547561877,65.69317034715156,91511104.4182109,249984335.28929585,0.4589426646082907,2.4468236516268793,671.0,59.0,64.0,28.0,95.0,62.0,0.31865566267505424,671.0
161,196,6.047274418426392,mipt_alpha_144,0.011507723427698619,0.8981507771860704,0.22135292055437003,0.2688035925847315,0.9649222893558752,349.0,11185.747707563041,11390779.293837393,120903371.16723448,-22.6225854602433,-121.38148715758021,124.21679426572157,631589.3197351834,95640790.67610073,0.5824211156385275,2.552364475262425,671.0,58.0,63.0,29.0,96.0,64.0,0.23232091489455856,671.0
162,196,6.002904380905287,mipt_alpha_145,0.008844525298930175,0.9394413225936038,0.23975720833825634,0.3863354207841974,0.8949425858264417,340.0,11180.374742839498,15546628.439965595,129982993.17747761,100.87527117505121,-106.77967342861511,162.8275828672718,44859400.89005795,124439753.64815748,0.8390265850259314,2.8613565322817975,670.0,65.0,65.0,31.0,95.0,59.0,0.23330147224218667,670.0
163,209,6.1017197016989915,mipt_alpha_146,0.016238982582163997,0.9406002746277755,0.24742563841677043,0.3073209019124406,0.8594695015484172,370.0,11668.24975692857,34777588.49703604,257367731.1781374,-47.9418697504516,112.72394786715414,77.1156841203998,79297098.437572,218692504.90014827,0.44556210309890565,2.3804587459401296,671.0,61.0,67.0,29.0,95.0,66.0,0.2519363080289462,671.0
164,178,6.011303335057492,mipt_alpha_147,0.036023177737693604,0.9907619653980353,0.43806294877013807,0.5576590225289243,0.9391495715301724,357.0,10057.498747535457,41309245.726763934,105829736.12084751,111.8529129878662,130.5904509415331,-120.4674515687561,67311543.0634821,103505498.82008947,0.3672893503718871,2.1041996223049537,642.0,58.0,67.0,28.0,90.0,57.0,0.43484117190474836,642.0
165,211,6.046955318398055,mipt_alpha_148,0.008577412455783077,1.0088156458418602,0.11355286922905135,0.28053415259407255,0.9551239112689992,357.0,11597.493562369158,39504076.31314656,101517656.50999996,98.64702470749738,-140.27618231602557,-102.27257971034032,20238810.798392978,77987730.68977132,0.6441825282670403,2.564881707516569,671.0,63.0,71.0,29.0,96.0,61.0,0.13599990593778724,671.0
166,188,5.995174888176298,mipt_alpha_149,0.04211615595447445,0.9298507501747091,0.3012644212267253,0.41683637826293546,0.14538923515553814,326.0,11224.89658311511,35245143.93635704,628756629.2647817,45.30882450498042,-34.40945190367,51.48231845741863,11782272.799957158,551762829.8062531,0.21561698966287776,1.9151239960611675,671.0,59.0,51.0,31.0,98.0,64.0,0.3227291891207139,671.0
167,173,6.025388595002466,mipt_alpha_15,0.011609942682323019,0.8696409333910404,0.34833407026250196,0.6393367615173495,0.9715040706855252,364.0,11081.267316186711,13498192.845611675,106610564.70702195,45.080236393580606,8.662508469734862,40.97800755628327,41793995.53196358,106586739.31045386,0.2627423325550306,1.5708706675812258,670.0,52.0,48.0,25.0,78.0,48.0,0.34517455524611557,670.0
168,165,5.854806106604658,mipt_alpha_150,0.04080318272074966,0.8164124329086198,0.33392793603039456,0.43805903050799677,0.7407678762566341,283.0,7365.839469359085,4885228.2552539585,17139253.378205977,-150.23205213260007,-109.62254176524222,-33.463080305435035,32959664.249392785,-12218887.268762086,0.2801790812253812,2.2143655162445475,563.0,43.0,44.0,24.0,73.0,50.0,0.34446955529297746,563.0
169,95,5.254055164020151,mipt_alpha_151,0.03599130244203462,0.569982232610065,0.2812557523905298,0.38973582499157566,-0.21408468019665794,161.0,2824.4905068012145,56815354.09530818,29972643.157171156,-92.72763370150592,-3.783565033734345,-61.18622118251631,-15533453.684991525,-13577354.97784371,0.5590871223384521,2.4011806734157353,346.0,35.0,42.0,16.0,47.0,33.0,0.2727073330911547,346.0
170,177,6.080315699292327,mipt_alpha_152,0.01434868512963578,0.8512113216725243,0.3347614974364569,0.535521946399738,0.9714087771260336,382.0,11251.406625222335,17782593.448513165,196523022.27426392,28.04283830205997,-58.57454808316881,-131.67162858494524,20157977.68545314,112841204.96844198,0.4317446210073301,2.3887582916546815,670.0,49.0,58.0,25.0,84.0,53.0,0.32652446519101685,670.0
171,77,4.820381358936524,mipt_alpha_153,0.015477683670200498,0.4068491701000658,0.27564666896085044,0.27940052589222025,0.14310537803568457,128.0,1471.5569291245197,26913305.69016571,14913816.565396313,125.42854095816251,98.56433946646038,-144.3217083070048,-22022886.909037057,391972.0118746646,0.7792141143786321,2.6930656890807723,235.0,20.0,20.0,10.0,35.0,18.0,0.27086259242354266,235.0
172,187,5.983565660772047,mipt_alpha_154,0.06446516681301089,0.9567807720691697,0.3716672807659013,0.5156946529757362,0.7497454232195515,346.0,10585.93362297339,42200622.20300903,458647115.79682773,-92.09982938287939,-149.69265604683636,86.6517029479278,37664470.85046767,368179586.2414429,0.21561698966287776,1.7908375254019115,671.0,50.0,62.0,25.0,95.0,59.0,0.3672964333813278,671.0
173,190,5.932993876794207,mipt_alpha_155,0.04521990678965142,0.9317040179674434,0.3300144989690844,0.4540446664558928,0.1605390522557142,327.0,10792.08706319935,53177870.25569052,629419796.8951725,-38.64930274435609,-74.42911212438499,69.03556003290925,88088595.76621139,515454079.7630276,0.24590145415382955,1.96966738028674,671.0,43.0,65.0,33.0,88.0,65.0,0.3109561875708471,671.0
174,190,6.006800729840656,mipt_alpha_156,0.029152530512862606,0.9359650270972439,0.30658407053632636,0.44376268199616903,0.8662016726823626,355.0,11121.713598763346,18818620.50937185,316941118.17656165,-153.51076199144526,-138.9204102116502,22.86173650363827,58144107.76436602,254632480.98071766,0.5102934999111423,2.296508913225572,671.0,50.0,57.0,31.0,97.0,62.0,0.286273228285702,671.0
175,166,5.981458808309485,mipt_alpha_157,0.01179101432457261,0.8836835213657546,0.35205490906314074,0.4897598785121468,0.7784570773098681,315.0,9816.0159599655,10489177.247481314,49995692.23251016,-116.85260036770939,51.881556999946106,140.60110518950822,59991667.17477752,-49914760.34209554,0.45099028944846237,2.276049945753713,637.0,55.0,56.0,30.0,79.0,50.0,0.32665747772093107,637.0
176,200,6.0446849273444,mipt_alpha_158,0.007013129189126509,0.9547312377916102,0.16287449123270767,0.24944015798491231,0.9552641902879504,355.0,11090.817535575075,12066132.399048558,91479297.82776015,-24.038134891297208,-87.16388669844747,44.973970427939385,10468443.507037297,65261324.29852007,1.0100813537412248,3.0581776115045014,671.0,63.0,67.0,29.0,82.0,60.0,0.16050329509613448,671.0
177,197,5.945741400836566,mipt_alpha_159,0.03788697924857756,1.001567551369047,0.4454107847946628,0.5259971518524406,0.6325168591034536,349.0,11342.02684573646,22584186.483780917,486215864.1907366,-90.75431385180278,-44.777297538560134,68.73503484745922,-3911701.969193807,385331339.8662652,0.2909255491410393,1.9571713886978095,671.0,42.0,46.0,34.0,97.0,58.0,0.4235534858797105,671.0
178,182,5.910852593391414,mipt_alpha_16,0.0282398636874178,0.849936860673111,0.35101889231504513,0.39272117230842774,0.6722837587215962,321.0,9134.160085705216,28992143.249313254,8867742.593792183,85.56549636000096,75.70773391946187,99.85355906672689,33229273.300890528,8457714.519864447,0.45133918194528283,2.3164069729284287,611.0,52.0,61.0,28.0,84.0,58.0,0.3386182384678267,611.0
179,170,5.977121737249466,mipt_alpha_160,0.004290284477527445,0.774657683518245,0.33947138843480995,0.6868293593958614,0.46982275866759016,341.0,11707.958488175098,59376215.29185264,320301100.71949285,-114.63939903905677,-16.953784879773547,86.19791107559065,-45031007.179368705,275395614.396259,0.4018462271257291,2.1522229397194543,671.0,41.0,42.0,21.0,76.0,47.0,0.33295721012628393,671.0
180,205,6.078707949677282,mipt_alpha_161,0.025979470754972672,0.9877934259505903,0.29276168720876716,0.3278877007307663,0.8760728005588958,354.0,11227.73205706952,41098505.81939205,270378238.06706566,59.84663596457514,137.76737789194996,123.78421387193245,47306870.6280646,234027612.65571046,0.32299406367009187,2.283987136130978,671.0,62.0,57.0,29.0,94.0,60.0,0.2886809686685509,671.0
181,149,5.603660568815394,mipt_alpha_162,0.004593530639467212,0.7639925354084696,0.19045581357812685,0.2631266001602378,-0.14997144655544117,239.0,5735.03433290008,20082239.153518435,37534930.74550069,101.83830307983054,169.93653644487696,-148.93034083404632,-28853413.058680333,-15034882.118339296,1.113924921725824,3.1286696590994425,474.0,42.0,44.0,19.0,67.0,43.0,0.18178337392663252,474.0
182,209,6.055729171063458,mipt_alpha_163,0.02011417027300253,0.9447303774837188,0.27700877146095,0.32943068420583993,0.5135610318655902,364.0,11881.50224404527,16445286.14653863,439145632.8856347,38.53204907391466,-36.386460690656776,69.9062677872592,101456473.40151817,299102414.4204983,0.5483406544227941,2.6144637510146778,671.0,50.0,55.0,30.0,91.0,59.0,0.28352516027176583,671.0
183,112,5.24526325862276,mipt_alpha_164,0.01758333267622344,0.5765331011041228,0.3750680905161246,0.4891882051840868,0.5802374268871722,184.0,3189.043088384235,19493036.184707712,14433682.399983123,36.817919288322656,54.224492370124594,108.52210829878167,16087903.231902625,-14417907.025126906,0.6759978568866537,2.657955087835567,353.0,39.0,39.0,16.0,49.0,30.0,0.36471638788049426,353.0
184,192,6.0316341416604695,mipt_alpha_165,0.015932463811728977,0.936109156440696,0.24036516392838117,0.30827909344066107,0.9481264087970354,356.0,10998.135214432255,31552274.653568108,165735697.92376927,-164.4667318867602,-76.63881566414919,104.41467737600448,18667554.359533783,141022373.30833375,0.6319863278789657,2.645436112677519,671.0,70.0,64.0,31.0,101.0,57.0,0.2443945991274339,671.0
185,191,6.103437946910144,mipt_alpha_166,0.026927968974772926,1.0171673845638285,0.3420325871818898,0.4367476350944505,0.9123900363853412,372.0,11340.19234468017,31533448.206128042,357751029.2000986,9.955654337430659,-17.451334153308103,45.20806643853818,85148244.5556778,298962756.97085476,0.32299406367009187,2.1621471390734617,671.0,61.0,62.0,35.0,95.0,67.0,0.33208268470591185,671.0
186,153,6.000615762336806,mipt_alpha_167,0.007835314958256713,0.753856387358331,0.2518574549733611,0.5827110710189299,0.6892116472041404,340.0,11200.377530716885,55168154.67369085,294622412.8259939,128.78015866875577,-119.65561747849016,50.83429905916818,-48716301.574183166,244328999.40467668,0.3633458417389971,2.2745929757715766,671.0,45.0,44.0,25.0,74.0,47.0,0.2499698081548231,671.0
187,162,6.029127341237061,mipt_alpha_168,0.0230944283575759,1.0333353376342291,0.5606505522464655,0.6417858583947227,0.6677664598894179,319.0,10468.737948279024,6278380.603681569,95209750.46907009,-31.401349558405983,-104.85367080608911,-92.00007964760361,35646201.68274149,91393364.04811385,0.33994229010240506,2.056245960963033,663.0,36.0,46.0,25.0,79.0,52.0,0.5445406739019465,663.0
188,186,6.042861435310931,mipt_alpha_169,0.03619696532494802,0.9974749487865893,0.3523315631393454,0.44038013007602494,0.8100591893971391,380.0,10664.180528237195,37744056.71110599,443848609.0867154,35.826109479103025,8.334154432617925,-23.20952739450983,102294428.33619016,349473445.1769055,0.32513963502578147,2.190681716078394,671.0,56.0,66.0,29.0,95.0,59.0,0.3475262969050031,671.0
189,206,6.04604447684897,mipt_alpha_17,0.01018534221175435,0.9369225237013135,0.17623557305930782,0.2545546538295531,0.9635728923709499,363.0,11055.487692576251,17640246.8835565,126806649.34155035,-7.580083015241776,-82.25862454333036,61.64245469178805,23149015.87398621,74058397.70729922,0.7524382110065806,2.837754474356401,671.0,70.0,69.0,33.0,92.0,62.0,0.1852356945421882,671.0
190,199,5.955808696753397,mipt_alpha_170,0.019288995017974882,0.9245925996311337,0.35203215732528154,0.39108875105530794,0.9011825513759961,359.0,10963.011341755364,19174630.589043967,170089634.379675,-23.63207412413707,-63.50545566156395,29.403705208009768,-15710936.085687669,129050945.58402461,0.5238841549612772,2.4690936564498482,671.0,61.0,64.0,33.0,90.0,61.0,0.32313733426250624,671.0
191,146,5.622380530699852,mipt_alpha_171,0.01872403022635538,0.7145282821700469,0.28474928738060007,0.3205659256911613,0.44333895735147577,259.0,6099.091368357183,16505927.893999627,22152927.332297787,-103.73325836625308,35.093668228972824,-22.6894123775499,-11638208.476024449,-22136651.281434145,0.6796182260037623,2.7073888279405876,490.0,41.0,46.0,23.0,65.0,47.0,0.2761230583645249,490.0
